ligand,receptor,dist,correspondence,dist,correspondence,diff2,FC,p_val,q_val,enriched_rank
CXCL8,SDC2,0.007310250068312495,1.1213962,0.009251843126566819,0.4787146,3.7697836038613764e-06,2.01767324560726,0.15547722283478072,0.8488345237527574,172
YBX1,TGFB1,0.0003820389255130412,15.995238,0.002323374735546587,12.389084,3.7687847273186047e-06,2.017138624343071,0.15553198561874293,0.8488345237527574,173
VEGFA,ERBB2,0.015088685541763121,0.06851839,0.017028792597518785,0.03417185,3.764015387792911e-06,2.014585966214272,0.1557937637930471,0.8488345237527574,174
CXCL8,LPAR2,0.012528750882243632,0.19111374,0.014465848186384491,0.07471162,3.752345965709783e-06,2.008340228208327,0.15643638435084606,0.8488345237527574,175
EFNA1,EPHA2,0.014105928437519172,0.11131432,0.01603919672928625,0.0447569,3.737526287952001e-06,2.0004084022834197,0.15725683082796715,0.8488345237527574,176
VEGFB,ERBB3,0.01591495091277582,0.013841485,0.01784772951064544,0.011929096,3.7356331083828463e-06,1.9993951298605939,0.15736199282361008,0.8488345237527574,177
LAMA4,ITGB3,0.011447047051790582,0.18204565,0.013377150069300393,0.119804524,3.7252976582004752e-06,1.993863363715472,0.15793751625895425,0.8488345237527574,178
DUSP18,ITGB8,0.016552016027952036,0.020999873,0.014626214359236472,0.047446154,3.7087120672276486e-06,1.9849863811920772,0.1588660859884493,0.8488345237527574,179
MDK,SDC1,0.011719458151323955,0.2543379,0.013644704095662739,0.109200105,3.7065719461929337e-06,1.983840940124934,0.1589863558404655,0.8488345237527574,180
VEGFA,ERBB3,0.018409679567530052,0.007164939,0.02033448979710254,0.0042682346,3.704894419866896e-06,1.982943090183791,0.1590807013969341,0.8488345237527574,181
TGFB1,AR,0.01466703010102523,0.06474151,0.01658468521754509,0.03049827,3.677401145914806e-06,1.9682280696106043,0.16063606804450203,0.8488345237527574,182
ARF4,EGFR,0.0030730609655430278,1.8015934,0.004973308804449706,2.2704642,3.6109418492694997e-06,1.9326575544686317,0.16446798811984564,0.8488345237527574,183
EDN1,TGFB1,0.010976605974554129,0.21060629,0.012876156406964545,0.14731777,3.6082918452705997e-06,1.9312392125341356,0.16462293256614768,0.8488345237527574,184
THBS2,ITGB3,0.016832904194910094,0.03706371,0.018727253281860267,0.011061493,3.5885584632289535e-06,1.9206774612044322,0.16578199667450488,0.8488345237527574,185
PDGFA,PDGFRB,0.0154595328124658,0.028541785,0.017332478096151318,0.024765015,3.5079240356798278e-06,1.87752009615725,0.17061627286578263,0.8488345237527574,186
FGF18,AXL,0.006089664873017456,0.7764309,0.007960679532150851,0.6483362,3.5006958546920553e-06,1.873651410597024,0.1710574641880913,0.8488345237527574,187
IL6,HRH1,0.013959926359607511,0.13243012,0.01582776435270721,0.043423824,3.488818768466703e-06,1.8672945260564584,0.17178526269760286,0.8488345237527574,188
FGF7,PDGFRB,0.012963746925118426,0.112963505,0.014821280566854705,0.070225716,3.450431230182041e-06,1.8467486493959646,0.1741620196877468,0.8488345237527574,189
EFNA5,DDR2,0.004834314701470194,1.3992888,0.0066910369341367845,0.872207,3.4474174492784095e-06,1.8451356058538497,0.1743502137474381,0.8488345237527574,190
FGF2,PDGFRB,0.013234631141720885,0.09906464,0.01508416873659577,0.04985079,3.420789314855576e-06,1.830883627477597,0.17602321146541666,0.8488345237527574,191
WNT5A,ANTXR1,0.012276548090531659,0.103614844,0.014122521476326732,0.06977993,3.4076177410637283e-06,1.8238339039828235,0.176857593601637,0.8488345237527574,192
L1CAM,EGFR,0.007058523932607726,0.53875726,0.008899818546004164,0.6343237,3.3903658533227385e-06,1.8146003043948895,0.17795736399156903,0.8488345237527574,193
EREG,PDGFRB,0.00704635676710756,0.70971155,0.00887707945036657,0.74253523,3.3515455429990697e-06,1.7938227983741173,0.18046108602056732,0.8488345237527574,194
VEGFA,MST1R,0.018783547844033893,0.0030821485,0.020612960185811924,0.0029239457,3.346749516249783e-06,1.791255856641085,0.18077322417043595,0.8488345237527574,195
EFNA5,EGFR,0.006851140321621294,0.728613,0.00867222102832108,0.7190956,3.3163349403141938e-06,1.7749772893305182,0.18276729787972945,0.8488345237527574,196
VEGFB,MST1R,0.01631049900759691,0.0059542046,0.018116034820520023,0.008172004,3.2599595717479327e-06,1.7448039200286616,0.1865312876762365,0.8488345237527574,197
PTPN11,EGFR,0.0028457396983046367,2.5497048,0.004645976891475675,2.7945988,3.240853951676338e-06,1.734578161070055,0.18782727851017744,0.8488345237527574,198
FGF18,EPHA2,0.010357463947017389,0.2846505,0.012157270871607532,0.19231302,3.23930496580263e-06,1.7337491088793662,0.18793280902593934,0.8488345237527574,199
MFGE8,PDGFRB,0.002122458384138097,9.231153,0.003919007435105783,6.853375,3.2275884925328947e-06,1.727478188016693,0.18873327689972574,0.8488345237527574,200
RAC1,PDGFRB,0.0021224605166052985,7.702643,0.003919007435105783,4.65013,3.2275808303735876e-06,1.727474087056144,0.18873380167450182,0.8488345237527574,201
AFDN,NECTIN2,0.007910456456044044,0.50031775,0.009706234227525382,0.5985839,3.224817804546478e-06,1.7259952532889828,0.18892314978761293,0.8488345237527574,202
EFNA1,PDGFRA,0.005249935164196409,1.4671342,0.007044374928869203,0.6838415,3.2200140690389523e-06,1.7234241856546018,0.18925287313443695,0.8488345237527574,203
VEGFA,PTPRJ,0.01561657002941032,0.059344515,0.01740782517299111,0.032451656,3.208594989404636e-06,1.7173124365759493,0.19003936125803522,0.8488345237527574,204
TGFB1,EPHB2,0.01828213405491705,0.028763002,0.020071866848706897,0.011762399,3.2031434731668167e-06,1.71439466207829,0.19041617691499335,0.8488345237527574,205
SEMA3B,NRP2,0.005803726746553563,1.7031095,0.007585173363195695,1.7183523,3.173552047945697e-06,1.6985566636035538,0.1924768422486398,0.8488345237527574,206
CLCF1,LIFR,0.016414231687942822,0.033747427,0.018178779983084252,0.01946372,3.1136306858865267e-06,1.6664853985730375,0.19672994839519353,0.8488345237527574,207
SEMA3B,NRP1,0.005823235149535884,0.9416314,0.007585245991577267,1.163221,3.1046822074713845e-06,1.661695971013155,0.19737449276631658,0.8488345237527574,208
IL6,INSR,0.012480973876842452,0.18487749,0.014240293342153031,0.08436777,3.095204981020701e-06,1.656623545574061,0.19805982325771643,0.8488345237527574,209
LAMB1,ITGB3,0.007465160770463823,0.5995154,0.009218980175110294,0.30743885,3.075882504114502e-06,1.64628171994445,0.19946576535594085,0.8488345237527574,210
GDF15,EGFR,0.002915750746823623,2.653037,0.004644791701789941,2.9849565,2.989582623950837e-06,1.60009207682356,0.20589016259312676,0.8488345237527574,211
TLN1,ITGB3,0.007496361729420159,0.65613884,0.009218873930390675,0.23957643,2.9670482824922915e-06,1.5880311888135121,0.2076076476669626,0.8488345237527574,212
TNC,EGFR,0.011972896857674619,0.17640914,0.01368752926327091,0.11649193,2.9399642863209256e-06,1.57353522294345,0.20969435551718163,0.8488345237527574,213
TGFB1,MET,0.018704146338081623,0.02105142,0.020402941941397374,0.01240089,2.8859065018449263e-06,1.5446022769403145,0.21393406336356424,0.8488345237527574,214
PDGFA,DDR2,0.012890643206264391,0.053020433,0.014571264901567425,0.05625064,2.8244892827232443e-06,1.5117303954576518,0.21887523314339397,0.8488345237527574,215
FGF7,DDR2,0.010280894867755543,0.20984581,0.011957732418010014,0.15950894,2.811784169943415e-06,1.5049303324216656,0.2199143054088336,0.8488345237527574,216
WNT7B,TMED5,0.009468549975530075,0.23115432,0.01114458536786865,0.4039552,2.809094636371524e-06,1.5034908333677652,0.22013502047837386,0.8488345237527574,217
IL6,IL6ST,0.003881218013202121,2.5710475,0.005554599457168829,1.1517576,2.8002054570121055e-06,1.4987331440005212,0.22086639133506836,0.8488345237527574,218
IL1B,PLAUR,0.006614125529996485,0.6337945,0.008285946401694864,0.60871977,2.7949850270463263e-06,1.4959390520898528,0.22129726389175008,0.8488345237527574,219
FGF2,DDR2,0.010552390214067321,0.18402669,0.012222658238073331,0.11322984,2.7897952720169404e-06,1.4931613780972868,0.2217266013248933,0.8488345237527574,220
VEGFB,AXL,0.0074361435091906064,0.56516314,0.009103671408385893,0.49128428,2.7806492945946476e-06,1.48826624461244,0.2224856567284319,0.8488345237527574,221
IL33,EGFR,0.012068256321835804,0.100536585,0.013732044049297404,0.13562644,2.768189602051834e-06,1.4815975360249292,0.22352474016350787,0.8488345237527574,222
VEGFA,AXL,0.009931602714020002,0.29255238,0.011595289052848191,0.1757817,2.7678522340035427e-06,1.4814169690331627,0.22355295589578406,0.8488345237527574,223
FGF18,PDGFRA,0.0014998927927596677,3.7517228,0.003162293607748062,2.938354,2.763576469674078e-06,1.4791284834863407,0.22391092893656117,0.8488345237527574,224
PDGFA,EGFR,0.014817295735878254,0.027607864,0.01647056183322773,0.04637613,2.7332887886451733e-06,1.4629178331930688,0.2264664330301247,0.8488345237527574,225
IL1B,ANPEP,0.007716381875881329,0.37590176,0.009367833988614854,0.46988747,2.7272940806520238e-06,1.459709330211461,0.22697637501021073,0.8488345237527574,226
LAMB1,ITGB8,0.00799856902859622,0.2580686,0.006353815089743362,0.77584416,2.705215519371991e-06,1.4478923860371076,0.2288664382758333,0.8488345237527574,227
EREG,DDR2,0.004363406200700405,1.3183904,0.00600522746747885,1.686576,2.695577072045977e-06,1.4427336715477734,0.22969748477193586,0.8488345237527574,228
DCN,EGFR,0.01240270119482156,0.10633625,0.014042667038697786,0.09156686,2.6894879690806622e-06,1.439474646247149,0.2302243730105341,0.8488345237527574,229
FGF7,EGFR,0.012297439953483173,0.10926721,0.013932377228960752,0.13150798,2.6730198947460506e-06,1.4306605612801544,0.2316566647949586,0.8488345237527574,230
LAMC2,ITGAV,0.0052643603152213985,1.5880195,0.006891985354069986,0.2792051,2.649163267086865e-06,1.4178919558596608,0.23375068862145265,0.8488345237527574,231
FGF2,EGFR,0.012568442065810854,0.09582313,0.014195769263808162,0.093352936,2.648193809341768e-06,1.4173730801997884,0.23383626552061598,0.8488345237527574,232
THBS2,NOTCH3,0.015741928706531395,0.044333857,0.017363241480680348,0.017589297,2.628655111618574e-06,1.406915528310148,0.23556910867455882,0.8488345237527574,233
JAG2,NOTCH3,0.014750689719128502,0.06926607,0.01636390857055405,0.034966484,2.6024750625947578e-06,1.3929033753499798,0.23791540037479875,0.8488345237527574,234
EREG,EGFR,0.006380091009424701,0.686489,0.007986339764156077,1.3905064,2.580035062076098e-06,1.3808929807396535,0.23994909879980308,0.8488345237527574,235
VEGFB,EPHA2,0.011702339350974922,0.20719673,0.013299959894900706,0.14572743,2.5523914023737176e-06,1.36609747031963,0.24248352558328545,0.8488345237527574,236
EFNA5,PTK7,0.00904591992652906,0.45657516,0.010643016719718451,0.208068,2.5507181668158393e-06,1.3652019168944223,0.24263797449801672,0.8488345237527574,237
GRN,EGFR,0.0014565568819038172,5.103805,0.003049530731667982,3.5656366,2.5375656860324633e-06,1.3581624124085947,0.24385620557001197,0.8488345237527574,238
VEGFA,EPHA2,0.014197662392582258,0.107253805,0.015789523540153602,0.052141324,2.5340219131471563e-06,1.356265705199229,0.24418571736463823,0.8488345237527574,239
LAMA3,DAG1,0.01081700185034914,0.23569399,0.012408587171679574,0.12622719,2.533143835074501e-06,1.3557957380019248,0.24426744793352673,0.8488345237527574,240
IL1B,PRKCA,0.011703012412218553,0.1075443,0.013284113469510509,0.13138309,2.4998805533697397e-06,1.3379924790859357,0.24738830904707554,0.8488345237527574,241
L1CAM,EZR,0.008946498075866652,0.32405695,0.010524020048516785,0.3275329,2.4885755741939654e-06,1.3319417991472402,0.2484600633119871,0.8488345237527574,242
RAC1,ITGA1,0.000784021248867595,21.66308,0.0023571152806557303,7.7196016,2.4746248328474504e-06,1.3244750475961913,0.2497904960343903,0.8488345237527574,243
SPP1,ITGA1,0.0007840233658270653,40.014095,0.0023571152806557303,16.271095,2.474618172499316e-06,1.3244714828275868,0.24979113329062996,0.8488345237527574,244
YBX1,EGFR,0.0014561376470587685,11.6784935,0.003028388694756334,15.06082,2.4719733569860926e-06,1.3230559178876968,0.2500443445613002,0.8488345237527574,245
PDGFA,SPHK1,0.013026402400764532,0.052438747,0.014586936628233706,0.054468147,2.4352670751028128e-06,1.3034098875888354,0.2535913065868042,0.8488345237527574,246
EDN1,ADGRL4,0.012384444317885953,0.15929945,0.013943505816209567,0.13608934,2.4306727555550715e-06,1.3009509041013607,0.25403960307770135,0.8488345237527574,247
LAMB3,ITGAV,0.002515077895284812,3.1537695,0.004061461707516641,1.0005664,2.3913028947326454e-06,1.2798792662536802,0.25792148489400224,0.8488345237527574,248
LRIG1,EGFR,0.015037140205344166,0.026485423,0.0165740406535621,0.033806533,2.362062987732481e-06,1.2642294082624028,0.26085203701533843,0.8488345237527574,249
IL6,VEGFA,0.004031498825421739,2.4590006,0.005562744109148452,1.0575204,2.3447121189353013e-06,1.2549428317798026,0.2626105187804052,0.8488345237527574,250
EDN1,EGFR,0.01205232765324169,0.15376851,0.013580370470422657,0.17908719,2.334914851138347e-06,1.2496991129908204,0.26360995284835775,0.8488345237527574,251
RELN,ITGA11,0.011887234400583795,0.08689476,0.010361813906308276,0.3121733,2.32690768435577e-06,1.2454134966562986,0.2644302859640003,0.8488345237527574,252
TNC,SDC1,0.01806311329482621,0.048255865,0.019577320759146453,0.0109877605,2.292824245003137e-06,1.227171270861257,0.26795786466448557,0.8488345237527574,253
EFNB1,EPHB2,0.01868843134868764,0.028832946,0.020201671025061808,0.00895895,2.289894318152997e-06,1.2256031079006406,0.2682638361195996,0.8488345237527574,254
ALCAM,NRP1,0.0037304674735700455,2.5010092,0.005239381777402354,1.5700396,2.27682237630974e-06,1.2186067096728332,0.26963425919334816,0.8488345237527574,255
THBS2,ITGB8,0.017366715725724617,0.015954519,0.015863248434218786,0.027914478,2.26041389662788e-06,1.209824521108676,0.2713668778216841,0.8488345237527574,256
TNFSF10,TNFRSF10D,0.013471991461876904,0.1163891,0.014969608023391066,0.06145862,2.242855365321501e-06,1.200426798965487,0.2732363916210735,0.8488345237527574,257
SPON2,ITGB1,0.008195918996801742,2.530348,0.009684384909802213,2.159522,2.2155307741643276e-06,1.1858020612302722,0.27617796864974975,0.8488345237527574,258
IL1B,VEGFA,0.006807441417799114,0.6601797,0.008294135267916197,0.69855374,2.2102586039759566e-06,1.1829802767850144,0.27675010457684257,0.8488345237527574,259
TGFB1,VDR,0.016581206266208914,0.039658625,0.01806504392603039,0.02428212,2.201774200704477e-06,1.1784392327133408,0.27767396591577553,0.8488345237527574,260
CXCL2,CXCR4,0.012234799565066684,0.17589167,0.013712792558419635,0.10430984,2.184463288400417e-06,1.1691740418474301,0.2795710176675319,0.8488345237527574,261
GDF15,TGFBR2,0.004347053839193977,1.6770735,0.005824043712819639,1.3302367,2.181499086792749e-06,1.1675875342632145,0.2798974922733588,0.8488345237527574,262
LAMC2,ITGA11,0.005314449061686265,1.3095579,0.006789886919822203,0.31322572,2.1769168732207634e-06,1.1651350301671217,0.2804031204406081,0.8488345237527574,263
ACTR2,LDLR,0.004199905456260293,1.7535172,0.005669449748443561,1.4486871,2.1595604266884212e-06,1.1558454683548074,0.28232882307210205,0.8488345237527574,264
LAMA3,ITGB1,0.004188604437824366,9.545082,0.005657218821358309,5.264085,2.1568282075227843e-06,1.154383123007983,0.2826334846590005,0.8488345237527574,265
LAMA3,ITGA2,0.004188607681503732,4.3732467,0.005657218821358309,2.5018046,2.1568186801049586e-06,1.1543780237189876,0.282634547760254,0.8488345237527574,266
LAMA4,ITGB8,0.01198026667886199,0.078363724,0.010512554089030242,0.30233538,2.1541802463506197e-06,1.1529658744404496,0.2829291478481196,0.8488345237527574,267
BDNF,PLAU,0.010607863719565142,0.12363114,0.012069461477472355,0.16300502,2.1362680059193917e-06,1.143378839192603,0.2849394922897094,0.8488345237527574,268
CLCF1,IL6ST,0.005475890299412272,0.8910368,0.006936301399140663,0.9696565,2.1328005802098894e-06,1.141522994714414,0.28533074096825706,0.8488345237527574,269
VEGFB,PDGFRA,0.002847885798852734,2.7308743,0.004304711853747525,2.226572,2.1223421542203207e-06,1.1359254091424724,0.2865149583513348,0.8488345237527574,270
MYL9,CD69,0.01920201005999786,0.008596036,0.020657631767459397,0.009111894,2.1188345552332433e-06,1.1340480630196617,0.2869135240003937,0.8488345237527574,271
VEGFA,PDGFRA,0.00534188937624578,1.4136162,0.006796089336958606,0.79666823,2.1146975257371843e-06,1.13183383148607,0.287384517130721,0.8488345237527574,272
LAMA5,SDC1,0.013231770814746134,0.20117068,0.014679049261003788,0.087162316,2.0946149010019685e-06,1.1210851575865095,0.2896849114058462,0.8488345237527574,273
TGFB1,ITGB1,0.009083534346184724,1.9123167,0.010524190919739567,1.1651369,2.07549136292678e-06,1.1108498085080805,0.2918972936261599,0.8488345237527574,274
TGFB1,APP,0.009084466766856298,0.5891824,0.010524200152603701,0.3741134,2.0728322220356805e-06,1.1094265763027158,0.29220663207877506,0.8488345237527574,275
TGFB1,P4HB,0.009084966321340815,0.6173431,0.010524195035275555,0.36235082,2.0713792910142464e-06,1.1086489348363309,0.2923758287585043,0.8488345237527574,276
WNT5A,PTK7,0.01476222041400656,0.053540207,0.016201137642760727,0.02477855,2.0704827912055747e-06,1.1081691079102451,0.2924802903648369,0.8488345237527574,277
SPP1,ITGB8,0.006176103413262322,2.3964078,0.0047373091998094505,5.340106,2.070128788665468e-06,1.107979637763121,0.29252155244427214,0.8488345237527574,278
PDGFA,PTK7,0.016945906372257687,0.017300082,0.01838357055464062,0.013418784,2.066878301306788e-06,1.106239903585256,0.29290077299036577,0.8488345237527574,279
WNT7A,LRP5,0.0130161212500053,0.112839244,0.014452472373303802,0.09967985,2.0631045494008694e-06,1.1042201064148474,0.2933418292020258,0.8488345237527574,280
INHBA,ACVR1B,0.017785218744879806,0.028350899,0.019211760587115923,0.027939595,2.035021627650416e-06,1.0891894930352535,0.2966508607784729,0.8488345237527574,281
FGF2,SDC1,0.01865839470476483,0.02621195,0.020081089352253136,0.008805243,2.0240600599918716e-06,1.0833226146892645,0.29795545177522276,0.8488345237527574,282
COL6A3,ITGB8,0.016690463595069965,0.027078984,0.015270046152232835,0.05123287,2.0175857119159716e-06,1.0798573975128432,0.2987294593302403,0.8488345237527574,283
JAG1,NOTCH3,0.014558975069646075,0.12473333,0.01597930565062322,0.071552955,2.0173389592588763e-06,1.0797253299230765,0.2987590096835693,0.8488345237527574,284
FAS,RIPK1,0.017096818095853235,0.04468662,0.01851409821435216,0.024145108,2.0086829342923293e-06,1.0750924300477571,0.2997980128416017,0.8488345237527574,285
IL1B,IL1R1,0.011753852117685017,0.10465071,0.013167579438185278,0.17999494,1.99862493672885e-06,1.0697091628046642,0.3010111482684986,0.8488345237527574,286
FGF7,PTK7,0.014493341698083358,0.06847077,0.01590002292315904,0.03805141,1.9787520689804167e-06,1.0590727555773545,0.30342676318332784,0.8488345237527574,287
THBS1,ITGB3,0.02411196721196413,0.010268208,0.02551835421201683,0.002928444,1.9779243939172414e-06,1.0586297652080094,0.30352791186966155,0.8488345237527574,288
LAMA3,ITGA3,0.011039390696703781,0.22984737,0.01244496724212825,0.14205965,1.975645425047382e-06,1.0574100096465557,0.3038066458363109,0.8488345237527574,289
WNT7A,LRP6,0.008892911148285818,0.37195587,0.01029554901719082,0.35389352,1.967392991286365e-06,1.0529931208910064,0.3048187499694812,0.8488345237527574,290
COPA,CD74,0.0159255307338498,0.009787021,0.01732655122791668,0.013499329,1.962858424795406e-06,1.0505661185877804,0.30537674070172716,0.8488345237527574,291
FGF2,PTK7,0.014764108220182735,0.060046222,0.016162442328038946,0.02701137,1.955338277194026e-06,1.0465411659080615,0.3063050343967806,0.8488345237527574,292
GRN,TNFRSF1A,0.002759422642450472,4.1530805,0.004157066930767158,2.298935,1.9534095566642557e-06,1.0455088711611733,0.30654370631724637,0.8488345237527574,293
LAMB3,ITGA11,0.0025651839217644017,2.6007512,0.003959417707615502,1.1224834,1.9438878496086906e-06,1.0404126386986932,0.3077255224898613,0.8488345237527574,294
COL6A3,SDC1,0.018059175098435642,0.042538766,0.01945211027960068,0.016609445,1.9402684189272807e-06,1.0384754377297223,0.30817631000436363,0.8488345237527574,295
EREG,PTK7,0.008574808875369629,0.4301787,0.009957208786932436,0.40233853,1.9110295154888575e-06,1.0228261168673332,0.3118495830127823,0.8488345237527574,296
SPON2,ITGA5,0.008560441767571484,0.4561695,0.00994170279543048,0.30210748,1.907882027082091e-06,1.021141510052585,0.31224839271918126,0.8488345237527574,297
THBS1,ITGB8,0.024554678873317914,0.004420073,0.023174601632059734,0.0073901396,1.90461319183879e-06,1.0193919556728717,0.31266328239065355,0.8488345237527574,298
RELN,ITGAV,0.011837141926874883,0.10537186,0.010463825884467808,0.27826703,1.8859969523326326e-06,1.0094281242351952,0.3150398817229214,0.8488345237527574,299
TGFB1,THBS1,0.013504463839929775,0.07001067,0.014875542426907048,0.078107,1.8798564916675973e-06,1.0061416111348531,0.31582896729703636,0.8488345237527574,300
BDNF,PDGFRB,0.013469782923758652,0.065643646,0.014839048652352966,0.06535765,1.874888635502915e-06,1.0034827024215685,0.31646926074211357,0.8488345237527574,301
LAMA5,ITGB8,0.011864464026327971,0.12805961,0.010499130988662024,0.2688576,1.864134303742121e-06,0.9977267414040946,0.3178611958205866,0.8488345237527574,302
LAMA3,ITGA5,0.00455284482551784,1.7207811,0.005914941574185385,0.7364218,1.8553075527306967e-06,0.9930024650973205,0.31900965137336135,0.8488345237527574,303
LAMC1,ITGB8,0.0075440840461493035,0.5430866,0.006192739881867925,1.1323489,1.826131050337337e-06,0.9773865426822569,0.3228448795072031,0.8488345237527574,304
WNT5A,LDLR,0.01389756119048333,0.063346945,0.015239877337480742,0.04385865,1.8018126384899782e-06,0.9643707799446251,0.32608811416969385,0.8488345237527574,305
KITLG,PDGFRB,0.012595143935996759,0.12508528,0.013935613306626663,0.13220908,1.7968581335969305e-06,0.9617190171331753,0.32675415236009986,0.8488345237527574,306
LAMA3,SDC2,0.012445124987572172,0.16259766,0.013769716413350456,0.08097231,1.7545424452453476e-06,0.9390707059226883,0.332516946948466,0.8488345237527574,307
TGFB1,VASN,0.013997935773470398,0.07366703,0.01531525523626953,0.05286611,1.7353305670693923e-06,0.9287880752290363,0.3351780410972387,0.8488345237527574,308
L1CAM,EPHB2,0.013845752141441224,0.097908996,0.015161690431877083,0.0604983,1.73169358423525e-06,0.9268414799518789,0.33568501170726217,0.8488345237527574,309
VCL,PRKCA,0.008699004515175584,0.3449979,0.010010625257970734,0.4016301,1.7203489729304996e-06,0.9207695880035022,0.3372729846997711,0.8488345237527574,310
RAC1,EZR,0.003344389645958264,4.4814615,0.004652425774543207,4.4964004,1.7109585136834863e-06,0.9157436023296145,0.33859505079471697,0.8488345237527574,311
THBS2,SDC1,0.01873570581524016,0.025063185,0.020043655234764753,0.009049736,1.7107316840347247e-06,0.9156221979834478,0.3386270717093848,0.8488345237527574,312
PTPN11,SIRPA,0.007621506919669579,0.6641659,0.008923954454501865,0.57881784,1.6963695809906969e-06,0.9079352763699877,0.3406628447994179,0.8488345237527574,313
TNC,ITGB8,0.016694371002235142,0.030718328,0.015395356978419397,0.033892438,1.6874374340699746e-06,0.9031545897944202,0.34193725565353106,0.8488345237527574,314
EFNA5,EPHB2,0.013638174080741871,0.13241172,0.014934339267129572,0.06858338,1.6800441904034626e-06,0.8991975589640836,0.34299696622030673,0.8488345237527574,315
WNT7A,FZD5,0.01594100517862866,0.015641743,0.017234953142046497,0.0077227172,1.6743013320331634e-06,0.8961238515833216,0.3438231796123564,0.8488345237527574,316
NID1,ITGB3,0.024504918392708505,0.00859742,0.02579851767323674,0.0030871069,1.6733990985831685e-06,0.8956409558830267,0.3439532263662325,0.8488345237527574,317
LAMA3,ITGA6,0.017891452333613816,0.011232012,0.019178708193998514,0.00668773,1.6570276500947505e-06,0.8868785872491658,0.34632458517574594,0.8488345237527574,318
TGFB1,SDC2,0.017345626066631793,0.03257575,0.01862901073418394,0.01792217,1.6470762049079363e-06,0.8815523492422956,0.34777685576672634,0.8488345237527574,319
CCL2,F3,0.017400386260351116,0.011424022,0.016117362605226608,0.026465429,1.6461496996090522e-06,0.8810564627008091,0.3479124860299033,0.8488345237527574,320
TGFB1,ERBB2,0.019475933725818354,0.016388249,0.020758789092958058,0.009940374,1.6457178929991434e-06,0.8808253500599675,0.3479757223358504,0.8488345237527574,321
TGFB1,CD109,0.014044598610944906,0.072570354,0.015325608351464664,0.053906657,1.6409859553064976e-06,0.8782927102361452,0.3486697190150939,0.8488345237527574,322
LAMA3,ITGB4,0.01787828576670827,0.01419304,0.01915805864351148,0.007904636,1.63781861620116e-06,0.8765974788796134,0.3491352990831357,0.8488345237527574,323
THBS1,TGFB1,0.020079010013968054,0.03476617,0.021340684526626092,0.020894706,1.5918225758908987e-06,0.851979360257943,0.355992988804698,0.8488345237527574,324
HSPA8,LDLR,0.002787311161268998,5.6686797,0.00403586924413452,4.97448,1.5588972862888278e-06,0.834357002341716,0.3610156744824854,0.8488345237527574,325
LAMA1,ITGB8,0.007549712068546394,0.47306195,0.0063075637682798585,0.87252814,1.542932399855044e-06,0.8258122348930992,0.363486266931607,0.8488345237527574,326
TGFB1,VEGFA,0.00930268827056645,0.36429286,0.010542188166580977,0.23970293,1.5363599922200256e-06,0.8222945340280368,0.3645101510767723,0.8488345237527574,327
MDK,LRP1,0.0032326075372931897,2.875174,0.004466253040347352,2.4226663,1.5218812272057574e-06,0.8145451722957612,0.3667798719988793,0.8488345237527574,328
MDK,ITGB1,0.0032303465630871514,11.234071,0.0044633153487469044,10.937622,1.520212026411286e-06,0.8136517783669687,0.3670427991180596,0.8488345237527574,329
FAM3C,LAMP1,0.002901503229433095,2.217132,0.004133678165198961,2.1813304,1.5182550723296165e-06,0.8126043723860465,0.36735138578572524,0.8488345237527574,330
FAM3C,LIFR,0.012996364583365883,0.11515352,0.014222341470455063,0.067976594,1.503019327676876e-06,0.8044498580708879,0.3697662563837514,0.8488345237527574,331
MDK,NCL,0.003237750630335266,2.7705152,0.004463424696821331,2.7554817,1.5022769172564875e-06,0.8040525032622607,0.3698844929384174,0.8488345237527574,332
AFDN,EPHB2,0.013891046017858165,0.11889045,0.01511486837123579,0.09161503,1.497741152626749e-06,0.8016248596881252,0.3706080068032157,0.8488345237527574,333
NECTIN2,PARD3,0.01080794992360491,0.20284122,0.012031675390145163,0.19870557,1.4975040174591593e-06,0.8014979395957497,0.3706458872595415,0.8488345237527574,334
VEGFC,PDGFRB,0.026093324077317546,0.020873738,0.0273067226630964,0.0069624707,1.4723361279701216e-06,0.7880275172568076,0.37469722811779527,0.8488345237527574,335
CCNA2,ITGA5,0.00586780789996728,0.9316202,0.007077288134343929,0.6377878,1.4628424373477956e-06,0.7829462798215556,0.37624157462904206,0.8488345237527574,336
EFNA5,MET,0.014059958836390014,0.0969111,0.015265072176340549,0.07230624,1.4522981621267347e-06,0.7773027458038305,0.3779673274382027,0.8488345237527574,337
CFLAR,RIPK1,0.011817536460546719,0.19199564,0.013017791350956003,0.18159057,1.4406118019514024e-06,0.771047942148749,0.37989305816217256,0.8488345237527574,338
BDNF,DDR2,0.010788193059911985,0.12194242,0.011973571759506446,0.14845173,1.4051226614522561e-06,0.7520533533820678,0.38582690463744596,0.8488345237527574,339
AREG,EPHA2,0.009918637085497454,0.50943244,0.00873647547684959,0.91172487,1.3975060689609057e-06,0.747976781221069,0.38711755075745946,0.8488345237527574,340
WNT7A,FZD8,0.010170712941606614,0.25209337,0.011349376106359381,0.29504898,1.3892468559450082e-06,0.7435562640553414,0.3885240560305171,0.8488345237527574,341
ANGPTL4,CDH11,0.014865075368962385,0.050672624,0.01604003530763063,0.02483734,1.3805308574752867e-06,0.7388912650078902,0.3900162770873632,0.8488345237527574,342
