ligand,receptor,dist,correspondence,dist,correspondence,diff2,FC,p_val,q_val,enriched_rank
VEGFC,MST1R,0.013046029368087386,0.1039874,0.012363929743936573,0.12254567,4.652598972666802e-07,0.8443413603829077,0.35815808417734074,0.9999999189135129,339
L1CAM,ERBB2,0.018470773029665634,0.008906641,0.01779209294789819,0.008036366,4.606066533878651e-07,0.8358967764204517,0.3605729378890994,0.9999999189135129,340
EFNA5,AXL,0.02343134881228378,0.0025322046,0.02275374201587752,0.0037403652,4.591509705359562e-07,0.8332550416681389,0.3613329853987586,0.9999999189135129,341
EDIL3,ITGB3,0.006724505060855782,0.8764451,0.00604733147368878,0.84882635,4.585640671566255e-07,0.8321899449326827,0.36164004707699315,0.9999999189135129,342
AFDN,NECTIN2,0.009063400546041213,0.34558153,0.008386960100943325,0.31603786,4.5757167576422846e-07,0.8303889792719598,0.3621600757150102,0.9999999189135129,343
THBS2,ITGA2,0.007074187398580808,1.5703878,0.007750251814697655,0.48897672,4.570630947394136e-07,0.8294660198746856,0.36242698036953247,0.9999999189135129,344
WNT5A,LRP5,0.010457926170249238,0.28873953,0.009782175373581975,0.3270298,4.5663913919644017e-07,0.8286966365644132,0.3626496810569886,0.9999999189135129,345
WNT5A,FZD3,0.010720526807014116,0.24752581,0.010047509137399385,0.28811574,4.529527836136438e-07,0.8220067359176584,0.36459409602519144,0.9999999189135129,346
WNT5A,FZD5,0.010876465876406604,0.23844668,0.01020543013214201,0.2465192,4.5028897008073634e-07,0.8171725175476786,0.366008154318907,0.9999999189135129,347
ANGPTL4,CDH11,0.05093279162943555,0.018497756,0.05026435001905017,0.021615794,4.468141864946e-07,0.810866572166633,0.36786417235586566,0.9999999189135129,348
VEGFA,LMTK2,0.011151662104543587,0.2526902,0.010484859585979459,0.23291118,4.446255987634649e-07,0.8068947810170408,0.36903990508274165,0.9999999189135129,349
VEGFA,PDGFRB,0.01291193303990666,0.09459929,0.012245601932497368,0.07987924,4.43997144701294e-07,0.8057542792009401,0.36937848407772045,0.9999999189135129,350
COL6A3,ITGB8,0.003761714187674911,4.4318614,0.0030977729942443057,4.6928554,4.4081790833405633e-07,0.7999846850986707,0.37109794846555644,0.9999999189135129,351
BDNF,CDH2,0.016704048563850563,0.02137481,0.01604029623891122,0.025801264,4.4056714886238305e-07,0.7995296134393994,0.3712340445840445,0.9999999189135129,352
GDF15,EGFR,0.005252862278598246,2.310977,0.005916437000609147,1.0584495,4.4033141169184546e-07,0.7991018038550491,0.371362051138472,0.9999999189135129,353
LAMB1,ITGA6,0.009373574009266158,0.43959564,0.00871122956979973,0.2903358,4.387001564920957e-07,0.7961414450478964,0.372249523730135,0.9999999189135129,354
WNT5A,PTK7,0.013103018717387876,0.08147633,0.012441500994402985,0.07296321,4.376056978231151e-07,0.7941552503922236,0.37284661905663374,0.9999999189135129,355
THBS1,PTPRJ,0.01269541788424988,0.1483897,0.012034852134042831,0.14146025,4.363471103466019e-07,0.7918711991161024,0.3735349150828313,0.9999999189135129,356
IL33,EGFR,0.005240939571486445,2.2722514,0.005896814941014148,1.2632521,4.3017250035310083e-07,0.7806656801526695,0.3769376284413367,0.9999999189135129,357
VEGFA,PDGFB,0.007754656436668614,1.2298648,0.008408344370802606,0.25066668,4.2730791523236564e-07,0.7754671068133734,0.37853105475220494,0.9999999189135129,358
THBS2,ITGA6,0.008055652486205893,0.94253904,0.008708423484176865,0.40529656,4.2610997579201864e-07,0.7732931179897908,0.37920022397185826,0.9999999189135129,359
TGFB1,P4HB,0.0012781543767305757,4.8663106,0.0006263599517120124,3.2002447,4.2483597248527945e-07,0.7709810904725601,0.3799137151700218,0.9999999189135129,360
RELN,ITGA3,0.047270412099649134,0.021274243,0.0479196030859512,0.010757629,4.214489366958527e-07,0.7648343874729872,0.38181983505291084,0.9999999189135129,361
BDNF,INSR,0.014315120169407154,0.07595429,0.013666831528593479,0.1020125,4.2027816180804217e-07,0.7627096961611342,0.38248185826449455,0.9999999189135129,362
ANXA1,EGFR,0.0065445365398856415,1.5737773,0.0058969471651946015,0.75519073,4.193719982127322e-07,0.7610652144267565,0.38299537199119515,0.9999999189135129,363
LAMC2,ITGB3,0.01689821365490573,0.028469369,0.016251916324327965,0.026696341,4.1770023951194307e-07,0.7580313509368044,0.38394530933781545,0.9999999189135129,364
KITLG,MST1R,0.01865391235322329,0.03535204,0.01930012485673209,0.011614837,4.175905996911119e-07,0.7578323794887672,0.384007726343644,0.9999999189135129,365
LAMC2,DAG1,0.016745710837745818,0.029844686,0.01609971686666997,0.028413823,4.1730821066634503e-07,0.7573199073528072,0.3841685543279989,0.9999999189135129,366
LAMA1,ITGB4,0.013038521891222354,0.13752311,0.01239332071743566,0.12978542,4.162845546557266e-07,0.7554622034895526,0.38475235590769596,0.9999999189135129,367
LAMA5,ITGB3,0.016176081285358312,0.048225634,0.01553144669354484,0.051473908,4.155537569625208e-07,0.7541359711577504,0.385169908828103,0.9999999189135129,368
LAMA5,DAG1,0.016023514899966625,0.05055535,0.015379267463935649,0.05478543,4.150547588324862e-07,0.7532304025445578,0.3854553895737193,0.9999999189135129,369
FGF18,ERBB2,0.017972186538392998,0.026703516,0.017330120259144318,0.022039887,4.122491069482438e-07,0.7481387796846913,0.38706614465146305,0.9999999189135129,370
IL1B,ANPEP,0.011529776541223129,0.19828767,0.012171328314097188,0.33000672,4.115886772778479e-07,0.7469402493801985,0.38744669832967926,0.9999999189135129,371
PTN,PLXNB2,0.0052353650972652875,1.4865758,0.004595144511966183,1.1425552,4.098823978407282e-07,0.7438437385706601,0.38843236684283045,0.9999999189135129,372
LAMB1,ITGA2,0.008392288959150913,0.73242134,0.0077530579114609205,0.3502804,4.0861633233084514e-07,0.7415461163572936,0.389166051643271,0.9999999189135129,373
ALCAM,NRP1,0.014690458039874343,0.07300748,0.014053315913621373,0.09437873,4.0595008904615574e-07,0.7367074885380211,0.3907176325854652,0.9999999189135129,374
LAMC1,ITGA6,0.009346409925907923,0.46563753,0.008709951921198465,0.28872913,4.0507879175874446e-07,0.7351262812573749,0.39122659096734924,0.9999999189135129,375
KITLG,EPHA2,0.01765985348740789,0.05903379,0.01829347918305726,0.01386749,4.014815221871483e-07,0.7285980515483687,0.3933379923142707,0.9999999189135129,376
IL18,THBS1,0.025969794639055025,0.0007790872,0.025342850296396293,0.00080824835,3.9305920879178966e-07,0.7133134598790973,0.39834601325166175,0.9999999189135129,377
AREG,LMTK2,0.019147433381331295,0.018600848,0.018520583321313903,0.023260798,3.9294099774380805e-07,0.7130989335946455,0.39841695669552957,0.9999999189135129,378
DCN,VEGFA,0.006614077852011015,1.0980552,0.005987636174430005,0.94957036,3.924291754105097e-07,0.7121700919564337,0.3987243339559927,0.9999999189135129,379
TGFB1,EGFR,0.006520179885742039,0.93135947,0.005896884428947877,0.35334435,3.8849722646024283e-07,0.7050344949597263,0.40109718418378837,0.9999999189135129,380
LAMB3,ITGB4,0.017087330611387022,0.031930905,0.016464343195333794,0.03406589,3.8811332056067845e-07,0.7043377926834254,0.4013299605043332,0.9999999189135129,381
LAMB1,ITGA5,0.008624020185135983,0.62995595,0.008002028332945436,0.36383313,3.868738641914262e-07,0.7020884600349468,0.40208283000700584,0.9999999189135129,382
THBS1,EGFR,0.009988513984240388,0.3007966,0.009367193756018835,0.27204067,3.8603882599728225e-07,0.7005730547980948,0.40259120651204694,0.9999999189135129,383
EREG,FGFR4,0.021262783937976707,0.0044980193,0.02064267989751605,0.01281611,3.845290209956302e-07,0.6978331005993836,0.4035127631330504,0.9999999189135129,384
CD99,PILRB,0.00832707588025983,0.66436374,0.007710346101336081,0.77087915,3.803556202113365e-07,0.6902593231981178,0.40607618929257194,0.9999999189135129,385
EREG,AXL,0.026623153073678137,0.00044154844,0.026008645118268704,0.001052925,3.7762002726148093e-07,0.6852948414400628,0.40776940536340656,0.9999999189135129,386
TGFB1,F3,0.027520557534823666,0.028758934,0.02690708152564203,0.01129739,3.763528138414271e-07,0.6829951360296684,0.40855726390573954,0.9999999189135129,387
LAMC1,ITGA2,0.008365110681593397,0.7758103,0.00775178026006662,0.348342,3.7617420597021353e-07,0.6826710031872689,0.40866848842016,0.9999999189135129,388
AREG,PDGFRB,0.020869842354938713,0.0069635743,0.020257396597992267,0.007977525,3.7508980520170537e-07,0.6807030613434489,0.4093447325893066,0.9999999189135129,389
BDNF,DDR2,0.016637425924172028,0.022974301,0.01602646524060183,0.032815546,3.732729568685632e-07,0.6774058930247804,0.4104814292479281,0.9999999189135129,390
BDNF,PTK7,0.016570501388762995,0.026137188,0.015959778303320123,0.028497372,3.729826870928616e-07,0.676879119110386,0.4106634641542304,0.9999999189135129,391
SPP1,ITGB4,0.00878104698932312,0.45242628,0.008173472447560642,0.41201884,3.691468237978854e-07,0.6699178958204564,0.41308023374802727,0.9999999189135129,392
IL1B,IL1R2,0.008040242294963891,0.64505047,0.007433061141355226,2.0268116,3.6866895329755017e-07,0.669050669071041,0.4133827828789408,0.9999999189135129,393
LAMA1,ITGB3,0.011719535761872561,0.21851075,0.01111265399553599,0.21870466,3.6830547831179595e-07,0.6683910442769424,0.41361312519814275,0.9999999189135129,394
LAMA1,DAG1,0.011566778700682895,0.22906671,0.010960723758660798,0.2327748,3.673025927494079e-07,0.6665710340739789,0.4142496611187222,0.9999999189135129,395
VEGFA,SIRPA,0.006106909362901394,1.317539,0.005501059458990584,1.097446,3.6705410606873695e-07,0.6661200870157276,0.41440760062627346,0.9999999189135129,396
CXCL8,CXCR2,0.008464940227232848,1.6663966,0.009069230711602034,3.1823597,3.6516698949914515e-07,0.6626953977593978,0.41560997624176654,0.9999999189135129,397
HLA-A,APLP2,0.00044928945336628534,22.173191,0.0010527582626976596,23.82898,3.641746038358266e-07,0.660894442495655,0.41624434895592055,0.9999999189135129,398
BDNF,PDGFRA,0.01658320618828177,0.023731941,0.015982137694370062,0.03203611,3.6128333437328704e-07,0.6556474431183694,0.41810077811875435,0.9999999189135129,399
BDNF,PLAU,0.006778940816385243,0.9013451,0.007377937763434477,0.40289107,3.5879734257430316e-07,0.6511359309296203,0.41970684718475015,0.9999999189135129,400
RELN,ITGB6,0.05019061471567958,0.0015489152,0.05078733383627855,0.00064168166,3.5607370888840907e-07,0.6461931525276073,0.4214770240095399,0.9999999189135129,401
VEGFA,ITGAV,0.0019701924678010617,5.7256155,0.0013734887843849307,3.4551852,3.5605528580237835e-07,0.6461597187981735,0.4214890356936142,0.9999999189135129,402
FGF18,FGFR1,0.01801697152890622,0.027802663,0.017420345531460706,0.022971824,3.5596258082785565e-07,0.6459914802614705,0.4215494862560699,0.9999999189135129,403
MFGE8,PDGFRB,0.012859146195274358,0.09889195,0.012262944879395537,0.06444212,3.554560090556373e-07,0.645072167202685,0.4218800378496619,0.9999999189135129,404
LAMC1,ITGA5,0.008596860974118863,0.66727483,0.008000750680680216,0.3618197,3.553474819435099e-07,0.6448752150689842,0.4219509050866387,0.9999999189135129,405
TGFB1,AR,0.055765970227849807,0.010399632,0.05517278664663606,0.010785054,3.5186676102156704e-07,0.6385584947678964,0.42423326958517327,0.9999999189135129,406
RAC1,ITGA1,0.010275327468075919,0.547594,0.010867330367023328,0.50062335,3.5046743236213617e-07,0.6360190301141236,0.42515605123085376,0.9999999189135129,407
LAMA3,ITGB6,0.02099113775732486,0.004425546,0.021583104064364485,0.0030053065,3.504241086701324e-07,0.6359404074233261,0.42518466895511686,0.9999999189135129,408
COL6A3,ITGA1,0.010275514958147144,0.6557599,0.010867338802746216,0.4067631,3.502554630360256e-07,0.6356343537854328,0.42529609640450516,0.9999999189135129,409
LAMB3,ITGB3,0.01576896290282717,0.050735075,0.015185962273162535,0.057405286,3.3988973418936273e-07,0.6168229031378069,0.4322303710229415,0.9999999189135129,410
LAMB3,DAG1,0.015616376345551086,0.05318602,0.015033796482376318,0.061098397,3.393992969767308e-07,0.6159328706511713,0.432562684294425,0.9999999189135129,411
FGF2,DDR1,0.00527905978186369,1.3390863,0.004696929330167754,1.3047976,3.388758627917145e-07,0.6149829561314717,0.43291778413201143,0.9999999189135129,412
EFNB1,ERBB2,0.014464061285693747,0.10398755,0.013883677290807306,0.09053896,3.368455815203442e-07,0.6112984553595383,0.43429933723370906,0.9999999189135129,413
DUSP18,ITGB4,0.01596987882023949,0.058724757,0.015398775238126794,0.050286956,3.2615930150195343e-07,0.5919052769206302,0.4416833042671342,0.9999999189135129,414
PDGFA,EGFR,0.01299871930058602,0.19326378,0.013568711607921972,0.06591043,3.2489123042216223e-07,0.5896040150520204,0.44257228449920505,0.9999999189135129,415
SPP1,ITGB3,0.0074620832591368695,0.71886104,0.0068923035388068305,0.6943032,3.2464892969937744e-07,0.5891642941065881,0.4427424630650405,0.9999999189135129,416
PDGFA,ERBB2,0.013256360394906514,0.15675482,0.012689204200968118,0.11331624,3.2166614832268726e-07,0.583751221327019,0.4448457068835049,0.9999999189135129,417
GRN,TNFRSF1A,0.00432176801050296,2.1670594,0.0037558918563561612,2.3964396,3.2021582183197124e-07,0.5811192071573803,0.4458739615586286,0.9999999189135129,418
EFNA1,ERBB4,0.023378350561016358,0.0008483856,0.02281301782634269,0.0022082562,3.196011008936072e-07,0.5800036278512691,0.44631089893366516,0.9999999189135129,419
VEGFA,INSR,0.010306896208146954,0.35026598,0.00974190313813903,0.38052574,3.1921716915697953e-07,0.5793068786865488,0.44658413065927194,0.9999999189135129,420
COL6A3,ITGAV,0.0008089916391959735,15.11355,0.0013734853286089263,5.6942697,3.186531253870473e-07,0.5782832669658354,0.4469860132688315,0.9999999189135129,421
LAMA3,ITGB4,0.0183017317580518,0.0081934845,0.017738278974290922,0.010519795,3.1747903952788286e-07,0.5761525669907095,0.4478243557305063,0.9999999189135129,422
BMP2,CDH11,0.052642072965788086,0.0042589954,0.05208016504819,0.005752112,3.1574050785941983e-07,0.5729975256844576,0.44907023213217756,0.9999999189135129,423
CALR,ITGAV,0.0008192602843832302,11.8224,0.0013734768204127635,6.968564,3.07155968808575e-07,0.5574185311847535,0.4553022294794943,0.9999999189135129,424
DCN,EGFR,0.0064504807438440165,1.128389,0.005896823624230517,0.9620655,3.06536206098717e-07,0.5562938022050363,0.45575739225375966,0.9999999189135129,425
LRIG1,EGFR,0.011789866231207622,0.19297703,0.011238119496109637,0.16254416,3.0442445969128577e-07,0.552461460658066,0.45731368325233923,0.9999999189135129,426
SPP1,ITGB6,0.011469759895711825,0.24436899,0.01201525035390684,0.11770599,2.975598399818064e-07,0.5400037303054952,0.4624311804952179,0.9999999189135129,427
FGF2,EGFR,0.0065887622486480385,0.99028647,0.00605320917497685,0.719395,2.868170947186573e-07,0.520508080233305,0.4706250298804341,0.9999999189135129,428
EFNA1,MET,0.014872729295693552,0.0174723,0.014337428949757203,0.021983374,2.8654646035957566e-07,0.5200169401538445,0.4708344558933728,0.9999999189135129,429
VEGFA,DDR2,0.01264256908564553,0.10594684,0.012107386996924674,0.122408144,2.864198680876178e-07,0.5197872038457148,0.47093246888215523,0.9999999189135129,430
FGF2,CD44,0.0023662380464243874,4.2073956,0.001831113031907764,2.4141734,2.8635878116141637e-07,0.519676344907144,0.4709797766903785,0.9999999189135129,431
VEGFA,PTK7,0.012574063555291904,0.1205326,0.012039068443321357,0.10630055,2.8621976983237847e-07,0.5194240708225774,0.47108746041126925,0.9999999189135129,432
VEGFA,ITGB1,9.417503746721652e-05,21.371376,0.000626959846997985,21.00019,2.8385965326673725e-07,0.5151409936792372,0.4729217880737019,0.9999999189135129,433
LAMB3,ITGB6,0.01977673308494173,0.017246837,0.020309115421908386,0.009731981,2.834309527140795e-07,0.5143629992508446,0.47325622221083774,0.9999999189135129,434
PRSS3,F2RL1,0.012967594431068508,0.13180059,0.012435305403865936,0.13829543,2.8333160848026026e-07,0.514182711961908,0.4733337764325045,0.9999999189135129,435
FGF7,PDGFRA,0.011531491425123658,0.18148197,0.012061350400231664,0.26851293,2.8075053350250637e-07,0.509498645334266,0.4753559692479189,0.9999999189135129,436
AREG,INSR,0.018303592165632935,0.025783528,0.01777687268148441,0.03800304,2.7743341498168854e-07,0.5034788263451961,0.477975531355913,0.9999999189135129,437
MFGE8,ITGAV,0.0019169250129955798,5.985428,0.0013908750737580099,2.7874508,2.7672853857185096e-07,0.5021996352731082,0.47853521276583644,0.9999999189135129,438
VEGFA,PDGFRA,0.012586368580885814,0.10944072,0.012061362360548486,0.119500704,2.7563153139288695e-07,0.5002088156488985,0.47940838477629477,0.9999999189135129,439
LAMA3,ITGB3,0.01698356408251578,0.013018643,0.016460621120147824,0.01772717,2.73469341890172e-07,0.4962849313062908,0.48113705531231243,0.9999999189135129,440
TNC,EGFR,0.011624635390712451,0.22488296,0.011101973227133072,0.16432926,2.7317573723747787e-07,0.4957521053453024,0.4813725805586876,0.9999999189135129,441
PDGFA,DDR1,0.011688982184332054,0.26133537,0.012211612677406683,0.11954458,2.731426322914302e-07,0.49569202736448886,0.48139914872549494,0.9999999189135129,442
LAMA3,DAG1,0.016831018647000463,0.013647556,0.01630842398456848,0.018867629,2.7310518120239723e-07,0.4956240621182949,0.48142920776533515,0.9999999189135129,443
PDGFA,FGFR1,0.013301695398494608,0.16320702,0.012779140100074278,0.11810771,2.7306403990715945e-07,0.4955493999834471,0.4814622321963439,0.9999999189135129,444
VEGFC,DDR1,0.008710962847491224,0.40845847,0.00819105706221629,0.3859953,2.7030202556234646e-07,0.4905369693763884,0.48368787245903366,0.9999999189135129,445
FGF7,PTK7,0.011519358258703817,0.1998753,0.012039056483501526,0.23885272,2.7008624485789004e-07,0.4901453762590459,0.48386246259953547,0.9999999189135129,446
FGF7,DDR2,0.011588523155261227,0.17568819,0.012107375049081487,0.2750458,2.692072877208702e-07,0.48855026808585167,0.48457471028977717,0.9999999189135129,447
COL6A3,ITGA11,0.011777873922298199,0.20674656,0.012288155294819069,0.12236745,2.603870791417825e-07,0.4725435867572453,0.49181932120321026,0.9999999189135129,448
CCNA2,ITGB3,0.014888126610247809,0.08452558,0.014379101833582103,0.067776494,2.591062232595719e-07,0.4702191233672267,0.49288637882819775,0.9999999189135129,449
LAMA1,ITGB6,0.015727129622162404,0.07428035,0.0162361507699717,0.03707724,2.5910252891709157e-07,0.47021241897216953,0.49288946212271034,0.9999999189135129,450
PDGFB,EGFR,0.04856320989800919,0.004744805,0.04907208079855519,0.0022730757,2.5894959342249747e-07,0.4699348756800977,0.4930171303004831,0.9999999189135129,451
VEGFB,LMTK2,0.012372520735691627,0.13881323,0.011865196917837913,0.11201391,2.5737745616166844e-07,0.46708180254545745,0.4943327480121086,0.9999999189135129,452
VEGFB,PDGFRB,0.014123425450180603,0.051967327,0.013619209841664355,0.038416296,2.5423337987141066e-07,0.4613760160212811,0.4969815915063889,0.9999999189135129,453
SLIT2,SDC1,0.013698786149558296,0.16657965,0.014198532048837266,0.0637601,2.497459638461465e-07,0.453232372063066,0.5008039359818652,0.9999999189135129,454
PDGFA,VEGFA,0.013162315256613138,0.1880684,0.01365949808102755,0.06505439,2.471907608926923e-07,0.4485952573010831,0.5030028002035014,0.9999999189135129,455
CXCL8,SDC1,0.006412514870924938,3.6823616,0.006909673803618494,4.7850447,2.471670043569951e-07,0.4485521445682076,0.5030233209036132,0.9999999189135129,456
LAMA1,SDC2,0.0120191523563426,0.19116607,0.011522188834496133,0.19741935,2.4697274204604353e-07,0.448199602462465,0.5031911767104023,0.9999999189135129,457
COL6A3,SDC1,0.0064128445211202876,2.6023817,0.00690968229928856,1.2399797,2.468477778151859e-07,0.44797282068027955,0.5032992048159016,0.9999999189135129,458
FGF18,EGFR,0.017714151952520452,0.032922894,0.018209664892896885,0.012819508,2.4553307408049845e-07,0.44558693110250186,0.5044381350319065,0.9999999189135129,459
FGF7,INSR,0.009246805983621412,0.58083475,0.009741891114542737,0.85502493,2.4510928685938566e-07,0.44481785325829176,0.5048062023066218,0.9999999189135129,460
EFNA1,ERBB3,0.02157790796269387,0.00172275,0.02108699268982844,0.0036396473,2.4099780513253925e-07,0.43735644492538067,0.508401154266876,0.9999999189135129,461
AREG,DDR2,0.020619627547003885,0.0077988817,0.020131818424916306,0.012224878,2.3795773959185397e-07,0.43183941435955026,0.5110877532530468,0.9999999189135129,462
FGFR4,ITGB4,0.049451921390680706,0.0023029542,0.048964236885062816,0.0036960142,2.3783617701976575e-07,0.43161880581776185,0.5111956921419241,0.9999999189135129,463
AREG,PTK7,0.020553548714480133,0.008872558,0.02006626791575278,0.010616216,2.3744257680836543e-07,0.4309045105606526,0.5115454521731884,0.9999999189135129,464
RAC1,PDGFRB,0.011760485659442663,0.20851924,0.012245590033601391,0.16202058,2.3532625382793155e-07,0.4270638635699988,0.5134331937808796,0.9999999189135129,465
PDGFB,DDR1,0.04805619412532357,0.0064160265,0.04853962492120113,0.0041227755,2.3370533440281613e-07,0.42412226185338114,0.5148872499326312,0.9999999189135129,466
TGFB1,ITGB6,0.009307522040669744,0.40174928,0.008824104578662038,0.1532531,2.3369244257397214e-07,0.4240988661032469,0.514898843392323,0.9999999189135129,467
PTPN11,ERBB3,0.01126782290935392,0.17135021,0.010787071954044712,0.259717,2.3112148103071682e-07,0.41943315306914003,0.5172200254365283,0.9999999189135129,468
VCAN,ITGB1,0.0011068425993560383,55.340237,0.0006264292358892129,21.003126,2.3079699979750817e-07,0.41884429310619103,0.517514283531271,0.9999999189135129,469
KITLG,PDGFRA,0.022173992482849958,0.0071804808,0.022653789923933045,0.0028871852,2.302055844698786e-07,0.4177710082062551,0.5180513684387759,0.9999999189135129,470
RAC1,ITGB1,0.001106650685421008,47.107574,0.0006269711205414497,42.595085,2.3009248496304237e-07,0.417565758211528,0.5181541894538972,0.9999999189135129,471
COL6A3,ITGB1,0.0011064629924208177,56.412693,0.0006269633723738787,34.60907,2.2991988562515888e-07,0.4172525294965541,0.5183111720191427,0.9999999189135129,472
THBS1,ITGB6,0.012775433083569116,0.12975098,0.012296483586343884,0.11798992,2.2939262089230304e-07,0.41629566339991253,0.5187912476087742,0.9999999189135129,473
AREG,PDGFRA,0.020566458737177568,0.008056071,0.020088670294999486,0.011934513,2.2828179547895857e-07,0.4142797668092945,0.5198052188074934,0.9999999189135129,474
TGFB2,TGFB1,0.017426770350359642,0.048989154,0.017903885470232115,0.0201748,2.276388376109245e-07,0.41311294386978464,0.5203937118040851,0.9999999189135129,475
PRSS3,F2R,0.013271557276454498,0.113111876,0.012795846815448774,0.13138242,2.2630044271027836e-07,0.41068406019040454,0.5216225074990972,0.9999999189135129,476
FGF18,ERBB4,0.022514904292349754,0.0045218333,0.022040959375377846,0.0068576275,2.246237843235093e-07,0.4076413048798806,0.5231691200700196,0.9999999189135129,477
VEGFC,EGFR,0.010020661852068838,0.30206487,0.009548059492741836,0.21281697,2.23352990041448e-07,0.40533510101579073,0.524346770990324,0.9999999189135129,478
GDF15,ERBB2,0.005510558820243891,1.8744164,0.005037959536463954,1.819735,2.2335008302930925e-07,0.40532982544702095,0.524349470325626,0.9999999189135129,479
RELN,ITGA5,0.0499812961827103,0.0018529827,0.050453847341737565,0.0010271783,2.2330459789801167e-07,0.4052472802333401,0.5243917092162169,0.9999999189135129,480
SPON2,ITGB1,0.001099188681272089,35.810684,0.0006269711205414497,31.027313,2.2298942466239497e-07,0.4046753121783234,0.5246845549410379,0.9999999189135129,481
LAMA5,ITGB6,0.020183766364736892,0.016393779,0.02065436568339234,0.008726428,2.2146371871897177e-07,0.4019065013708967,0.526106299160088,0.9999999189135129,482
KITLG,PTK7,0.02216113437772639,0.007908227,0.022631416665498633,0.002568264,2.211654301922943e-07,0.4013651752392419,0.5263850644823231,0.9999999189135129,483
KITLG,DDR2,0.022227408070374537,0.0069512445,0.022697658477784207,0.00295743,2.21135445668961e-07,0.4013107601190684,0.5264131010666535,0.9999999189135129,484
RAC1,EZR,0.001096174672143333,25.321262,0.0006269711205414497,25.168667,2.2015197283582125e-07,0.3995259796238845,0.5273341622756235,0.9999999189135129,485
LAMC2,ITGB6,0.02090554989677394,0.0096778525,0.02137433630250639,0.0045258603,2.1976069419954916e-07,0.39881589749993696,0.527701411068104,0.9999999189135129,486
PDGFB,MST1R,0.04970795037454101,0.0016334241,0.05017553357246567,0.0013088975,2.186340469814549e-07,0.39677128791637756,0.5287614266700564,0.9999999189135129,487
DDR1,TM4SF1,0.007515172293457832,1.3547525,0.007050911530276539,1.5026088,2.155380562296771e-07,0.3911527657560835,0.531694080780399,0.9999999189135129,488
WNT7A,LDLR,0.02171558973396762,0.0049687736,0.021256477231399507,0.008723472,2.107842900143558e-07,0.38252575651508275,0.536254584412024,0.9999999189135129,489
L1CAM,EGFR,0.018212819904057244,0.010981041,0.0186717459231215,0.0046743546,2.106130909741654e-07,0.3822150690233393,0.5364201465501357,0.9999999189135129,490
GAS6,AXL,0.020875600453001585,0.0061675278,0.02042090576785099,0.005863552,2.0674725670419828e-07,0.37519945520040976,0.5401836710149075,0.9999999189135129,491
LAMB1,CD44,0.0021302750367581795,5.186581,0.0016781118226635056,1.7585955,2.0445157218042585e-07,0.37103330762311065,0.5424415650486254,0.9999999189135129,492
ZP3,EGFR,0.01820906630179744,0.0065686116,0.018660504917721404,0.008336617,2.0379682394734343e-07,0.3698450878408408,0.5430887206397628,0.9999999189135129,493
ANGPTL2,ITGA5,0.011035102348196286,0.283879,0.011486225028282625,0.14872253,2.0351167248828197e-07,0.36932760251215985,0.5433710106620016,0.9999999189135129,494
CMTM8,EGFR,0.018194440508497774,0.0152060855,0.018645044536097895,0.006732244,2.0304398968945005e-07,0.3684788641340763,0.5438345872011396,0.9999999189135129,495
FGF18,DDR1,0.01640580644759539,0.044519033,0.016853352025156514,0.023251293,2.002970439945205e-07,0.3634937797144205,0.5465722533153794,0.9999999189135129,496
FGF18,MET,0.013928289328242152,0.09312608,0.013481127881682597,0.06826825,1.999533592892335e-07,0.36287006979807135,0.5469165768440296,0.9999999189135129,497
NID1,ITGAV,0.004643652603257219,2.1360483,0.005090581357204627,0.96408856,1.997453111049828e-07,0.3624925094539552,0.5471252077485369,0.9999999189135129,498
LAMA3,CD44,0.013984048986423591,0.043589473,0.014426978271367682,0.023252985,1.9618635146108356e-07,0.3560338035888431,0.5507172534582989,0.9999999189135129,499
RELN,ITGA6,0.05031093677755527,0.0012930479,0.050753330978391666,0.0008196796,1.9571262893367248e-07,0.35517410447102077,0.5511987076145856,0.9999999189135129,500
LGALS3BP,VANGL1,0.010105424391466064,0.36698824,0.009664038414692088,0.26642397,1.9482158049271748e-07,0.3535570533191314,0.5521064422616049,0.9999999189135129,501
THBS2,ITGA3,0.000600582301257486,15.507396,0.0010412857884908786,5.3191876,1.9421956365967302e-07,0.3524645290874656,0.5527213245732994,0.9999999189135129,502
EDN1,EGFR,0.018191765324944282,0.0179304,0.01863174352622461,0.01332889,1.935808176018744e-07,0.3513053496298134,0.553375131844918,0.9999999189135129,503
BDNF,EPHA2,0.01206859885422729,0.19511038,0.011628849975734755,0.15387322,1.9337907613544156e-07,0.35093923455044757,0.5535819331441969,0.9999999189135129,504
L1CAM,ERBB3,0.021191534357773635,0.003062591,0.0207521951882253,0.004121298,1.9301890589941986e-07,0.35028560712878803,0.553951499324532,0.9999999189135129,505
PDGFB,EPHA2,0.04933128574642707,0.0027276278,0.049768744480597725,0.0015627532,1.9137014410219311e-07,0.34729347781139736,0.555649239720394,0.9999999189135129,506
TNC,EDNRA,0.05656060467197479,0.0032440287,0.0561264617475992,0.0054770005,1.884800787853879e-07,0.34204866368595366,0.5586490747202342,0.9999999189135129,507
EFNA5,LMTK2,0.020118122299312674,0.014519659,0.019685296783035326,0.016236376,1.873379275407533e-07,0.33997591780494546,0.559843122945144,0.9999999189135129,508
